street,x,project,y,marketSegment,transaction.area,transaction.floorRange,transaction.noOfUnits,transaction.contractDate,transaction.typeOfSale,transaction.price,transaction.propertyType,transaction.district,transaction.typeOfArea,transaction.tenure,transaction.nettPrice
TELOK BLANGAH ROAD,26839.65754,HARBOURLIGHTS,27675.30517,RCR,116,01-05,1,0821,3,1750000,Apartment,04,Strata,Freehold,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,36-40,1,1117,1,3505260,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,45,11-15,1,1018,2,1350000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,36-40,1,0318,1,3349500,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,96,26-30,1,0218,2,2130000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,51-55,1,0918,1,1464000,Apartment,01,Strata,99 yrs lease commencing from 2011,1454000
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,69,21-25,1,1117,1,1906000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,142,11-15,1,0917,1,3150000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,45,06-10,1,1118,2,1150000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,45,06-10,1,0318,2,1050000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,45,21-25,1,0218,1,1326528,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,47,51-55,1,0818,1,1616000,Apartment,01,Strata,99 yrs lease commencing from 2011,1567520
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,41-45,1,1017,1,2800000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,11-15,1,0318,2,1048000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,36-40,1,0119,1,3638000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,64,26-30,1,1217,2,1600000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,112,41-45,1,0219,1,2855680,Apartment,01,Strata,99 yrs lease commencing from 2011,2847680
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,42,51-55,1,0418,1,1458000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,112,41-45,1,1018,1,2654505,Apartment,01,Strata,99 yrs lease commencing from 2011,2644505
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,36-40,1,0119,1,3130000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,112,41-45,1,1018,1,2677185,Apartment,01,Strata,99 yrs lease commencing from 2011,2667185
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,42,46-50,1,1218,2,1140000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,45,11-15,1,0118,2,1180000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,89,36-40,1,0218,2,2090000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,36-40,1,1217,1,3403620,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,41-45,1,1218,1,3258800,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,41-45,1,0720,3,3324800,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,41-45,1,1218,1,3155000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,41-45,1,0519,1,2487680,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,36-40,1,0319,1,3150000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,41-45,1,0518,1,3849120,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,142,41-45,1,1117,1,3800000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,46-50,1,0719,1,3290240,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,46-50,1,0318,1,2800000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,89,51-55,1,1119,3,2343520,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,51-55,1,1119,3,2660000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,46-50,1,0220,3,3320000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,36-40,1,0917,1,3462960,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,36-40,1,0620,3,3238400,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,46-50,1,0620,3,3490000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,46-50,1,0620,3,3518000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,51-55,1,0620,3,3588000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,51-55,1,0620,3,3300000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,112,46-50,1,1019,3,2972080,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,06-10,1,0119,2,1130000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,46-50,1,0218,1,2889600,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,41-45,1,0320,3,3400000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,46-50,1,1219,3,2650000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,46-50,1,0720,3,3148000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,46-50,1,0620,3,3548000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,46-50,1,0620,3,3280000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,31-35,1,0820,3,2000000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,82,51-55,1,0519,1,2130000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,41-45,1,1119,3,3258230,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,36-40,1,0519,1,2990000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,41-45,1,0318,1,4306500,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,31-35,1,0319,2,1122000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,364,51-55,1,0119,1,10080000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,46-50,1,0720,3,3468000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,46-50,1,0720,3,3260000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,41-45,1,0121,3,3428000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,21-25,1,1220,3,2000000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,41-45,1,0121,3,3620660,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,47,36-40,1,1220,3,1088000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,46-50,1,0121,3,4200000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,41-45,1,0921,3,3150000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,64,31-35,1,0421,3,1330000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,16-20,1,0421,3,1900000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,46-50,1,0921,3,3924620,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,112,41-45,1,0721,3,2988000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,36-40,1,0721,3,3360960,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,46-50,1,0421,3,4200000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,51-55,1,0122,3,4318000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,06-10,1,1221,3,1810000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,46-50,1,1221,3,3950000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,126,41-45,1,1021,3,3335920,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,46-50,1,1121,3,3545100,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,26-30,1,0621,3,2150000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,46-50,1,0721,3,3780000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,36-40,1,1221,3,3800000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,26-30,1,0222,3,1020000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,88,06-10,1,0522,3,1800000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,113,36-40,1,0522,3,2368000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,51-55,1,0122,3,4080000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,36-40,1,0522,3,3918300,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,98,11-15,1,0722,3,1888000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,164,36-40,1,0822,3,3888000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,41-45,1,1221,3,3561228,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,88,21-25,1,0322,3,1860000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,102,16-20,1,1221,3,1920000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,44,11-15,1,0321,3,1200000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,41-45,1,0921,3,3582928,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,141,36-40,1,0322,3,3350000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,102,26-30,1,0422,3,2000000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,102,26-30,1,0422,3,2070000,Apartment,01,Strata,99 yrs lease commencing from 2011,
SHENTON WAY,29765.39916,V ON SHENTON,28838.92043,CCR,163,41-45,1,1121,3,3597750,Apartment,01,Strata,99 yrs lease commencing from 2011,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,417.9,-,1,1217,3,4600000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,225,-,1,1117,3,3000000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,203,-,1,1218,3,3250000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,263.6,-,1,0220,3,3618000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,171.6,-,1,0121,3,3680000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,227.1,-,1,0121,3,3730000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,270,-,1,0622,3,5030000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,171.6,-,1,0522,3,3200000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,256.7,-,1,1118,1,3808000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,187.5,-,1,0622,3,4050000,Terrace,05,Land,Freehold,
JALAN MAT JAMBOL,23304.82038,SPRINGWOOD,29168.96471,RCR,171.2,-,1,0421,3,2980000,Terrace,05,Land,Freehold,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,21-25,1,1220,1,1583000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,16-20,1,1220,1,1573000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,06-10,1,1220,1,1484000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,26-30,1,1220,1,1618000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,16-20,1,1220,1,1558000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,01-05,1,1220,1,1479000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,11-15,1,1220,1,1524000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,21-25,1,1220,1,1598000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,11-15,1,1220,1,1529000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,16-20,1,1220,1,1573000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,06-10,1,1220,1,1499000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,21-25,1,1220,1,1608000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,21-25,1,1220,1,1593000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,26-30,1,1220,1,1628000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,26-30,1,1220,1,1628000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,16-20,1,1220,1,1578000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,11-15,1,1220,1,1505000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,11-15,1,1220,1,1509000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,06-10,1,1220,1,1489000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,21-25,1,1220,1,1603000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,26-30,1,1220,1,1613000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,01-05,1,1220,1,1460000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,11-15,1,1220,1,1519000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,16-20,1,1220,1,1568000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,26-30,1,1220,1,1633000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,89,06-10,1,1220,1,1504000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,21-25,1,1220,1,1134000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,06-10,1,1220,1,1057000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,16-20,1,1220,1,1102000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,16-20,1,1220,1,1107000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,16-20,1,1220,1,1110000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,11-15,1,1220,1,1065000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,36-40,1,1220,1,1183000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,01-05,1,1220,1,1020000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,01-05,1,1220,1,1037000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,01-05,1,1220,1,1016000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,31-35,1,1220,1,1167000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,06-10,1,1220,1,1053000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,06-10,1,1220,1,1053000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,11-15,1,1220,1,1061000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,26-30,1,1220,1,1138000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,21-25,1,1220,1,1115000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,26-30,1,1220,1,1159000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,21-25,1,1220,1,1118000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,26-30,1,1220,1,1142000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,16-20,1,1220,1,1098000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,21-25,1,1220,1,1130000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,11-15,1,1220,1,1077000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,01-05,1,1220,1,1012000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,11-15,1,1220,1,1073000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,26-30,1,1220,1,1150000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,31-35,1,1220,1,1175000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,31-35,1,1220,1,1179000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,16-20,1,1220,1,1110000,Apartment,05,Strata,99 yrs lease commencing from 2019,
CLEMENTI AVENUE 1,20628.9284312595,CLAVON,32314.2656786125,OCR,63,31-35,1,1220,1,1171000,Apartment,05,Strata,99 yrs lease commencing from 2019,
