town,flat_type,quarter,_id,median_rent
BUKIT TIMAH,5-RM,2015-Q3,6482,-                        
BUKIT TIMAH,EXEC,2015-Q3,6483,-                        
CENTRAL,1-RM,2015-Q3,6484,na                           
CENTRAL,2-RM,2015-Q3,6485,-                            
CENTRAL,3-RM,2015-Q3,6486,2300
CENTRAL,4-RM,2015-Q3,6487,3100
CENTRAL,5-RM,2015-Q3,6488,-                            
CENTRAL,EXEC,2015-Q3,6489,na                           
CHOA CHU KANG,1-RM,2015-Q3,6490,na                     
CHOA CHU KANG,2-RM,2015-Q3,6491,na                     
CHOA CHU KANG,3-RM,2015-Q3,6492,-                      
CHOA CHU KANG,4-RM,2015-Q3,6493,2000
CHOA CHU KANG,5-RM,2015-Q3,6494,2150
CHOA CHU KANG,EXEC,2015-Q3,6495,2400
CLEMENTI,1-RM,2015-Q3,6496,na                          
CLEMENTI,2-RM,2015-Q3,6497,na                          
CLEMENTI,3-RM,2015-Q3,6498,2100
CLEMENTI,4-RM,2015-Q3,6499,2700
CLEMENTI,5-RM,2015-Q3,6500,2800
CLEMENTI,EXEC,2015-Q3,6501,-                           
GEYLANG,1-RM,2015-Q3,6502,na                           
GEYLANG,2-RM,2015-Q3,6503,-                            
GEYLANG,3-RM,2015-Q3,6504,2000
GEYLANG,4-RM,2015-Q3,6505,2500
GEYLANG,5-RM,2015-Q3,6506,2800
GEYLANG,EXEC,2015-Q3,6507,-                            
HOUGANG,1-RM,2015-Q3,6508,na                           
HOUGANG,2-RM,2015-Q3,6509,na                           
HOUGANG,3-RM,2015-Q3,6510,1850
HOUGANG,4-RM,2015-Q3,6511,2200
HOUGANG,5-RM,2015-Q3,6512,2400
HOUGANG,EXEC,2015-Q3,6513,2600
JURONG EAST,1-RM,2015-Q3,6514,na                       
JURONG EAST,2-RM,2015-Q3,6515,na                       
JURONG EAST,3-RM,2015-Q3,6516,2000
JURONG EAST,4-RM,2015-Q3,6517,2500
JURONG EAST,5-RM,2015-Q3,6518,2550
JURONG EAST,EXEC,2015-Q3,6519,2850
JURONG WEST,1-RM,2015-Q3,6520,na                       
JURONG WEST,2-RM,2015-Q3,6521,-                        
JURONG WEST,3-RM,2015-Q3,6522,1800
JURONG WEST,4-RM,2015-Q3,6523,2400
JURONG WEST,5-RM,2015-Q3,6524,2500
JURONG WEST,EXEC,2015-Q3,6525,2750
KALLANG/ WHAMPOA,1-RM,2015-Q3,6526,na                  
KALLANG/ WHAMPOA,2-RM,2015-Q3,6527,-                   
KALLANG/ WHAMPOA,3-RM,2015-Q3,6528,2050
KALLANG/ WHAMPOA,4-RM,2015-Q3,6529,2600
KALLANG/ WHAMPOA,5-RM,2015-Q3,6530,2900
KALLANG/ WHAMPOA,EXEC,2015-Q3,6531,-                   
MARINE PARADE,1-RM,2015-Q3,6532,na                     
MARINE PARADE,2-RM,2015-Q3,6533,na                     
MARINE PARADE,3-RM,2015-Q3,6534,2150
MARINE PARADE,4-RM,2015-Q3,6535,2400
MARINE PARADE,5-RM,2015-Q3,6536,-                      
MARINE PARADE,EXEC,2015-Q3,6537,na                     
PASIR RIS,1-RM,2015-Q3,6538,na                         
PASIR RIS,2-RM,2015-Q3,6539,na                         
PASIR RIS,3-RM,2015-Q3,6540,-                          
PASIR RIS,4-RM,2015-Q3,6541,2200
PASIR RIS,5-RM,2015-Q3,6542,2400
PASIR RIS,EXEC,2015-Q3,6543,2600
PUNGGOL,1-RM,2015-Q3,6544,na                           
PUNGGOL,2-RM,2015-Q3,6545,na                           
PUNGGOL,3-RM,2015-Q3,6546,-                            
PUNGGOL,4-RM,2015-Q3,6547,2000
PUNGGOL,5-RM,2015-Q3,6548,2200
PUNGGOL,EXEC,2015-Q3,6549,-                            
QUEENSTOWN,1-RM,2015-Q3,6550,na                        
QUEENSTOWN,2-RM,2015-Q3,6551,1650
QUEENSTOWN,3-RM,2015-Q3,6552,2200
QUEENSTOWN,4-RM,2015-Q3,6553,2900
QUEENSTOWN,5-RM,2015-Q3,6554,3200
QUEENSTOWN,EXEC,2015-Q3,6555,-                         
SEMBAWANG,1-RM,2015-Q3,6556,na                         
SEMBAWANG,2-RM,2015-Q3,6557,-                          
SEMBAWANG,3-RM,2015-Q3,6558,-                          
SEMBAWANG,4-RM,2015-Q3,6559,2000
SEMBAWANG,5-RM,2015-Q3,6560,2100
SEMBAWANG,EXEC,2015-Q3,6561,2300
SENGKANG,1-RM,2015-Q3,6562,na                          
SENGKANG,2-RM,2015-Q3,6563,-                           
SENGKANG,3-RM,2015-Q3,6564,-                           
SENGKANG,4-RM,2015-Q3,6565,2100
SENGKANG,5-RM,2015-Q3,6566,2200
SENGKANG,EXEC,2015-Q3,6567,2400
SERANGOON,1-RM,2015-Q3,6568,na                         
SERANGOON,2-RM,2015-Q3,6569,na                         
SERANGOON,3-RM,2015-Q3,6570,2000
SERANGOON,4-RM,2015-Q3,6571,2500
SERANGOON,5-RM,2015-Q3,6572,2500
SERANGOON,EXEC,2015-Q3,6573,-                          
TAMPINES,1-RM,2015-Q3,6574,na                          
TAMPINES,2-RM,2015-Q3,6575,-                           
TAMPINES,3-RM,2015-Q3,6576,2000
TAMPINES,4-RM,2015-Q3,6577,2330
TAMPINES,5-RM,2015-Q3,6578,2500
TAMPINES,EXEC,2015-Q3,6579,2700
TOA PAYOH,1-RM,2015-Q3,6580,na                         
TOA PAYOH,2-RM,2015-Q3,6581,-                          
TOA PAYOH,3-RM,2015-Q3,6582,2000
TOA PAYOH,4-RM,2015-Q3,6583,2500
TOA PAYOH,5-RM,2015-Q3,6584,2980
TOA PAYOH,EXEC,2015-Q3,6585,-                          
WOODLANDS,1-RM,2015-Q3,6586,na                         
WOODLANDS,2-RM,2015-Q3,6587,na                         
WOODLANDS,3-RM,2015-Q3,6588,1600
WOODLANDS,4-RM,2015-Q3,6589,2000
WOODLANDS,5-RM,2015-Q3,6590,2100
WOODLANDS,EXEC,2015-Q3,6591,2350
YISHUN,1-RM,2015-Q3,6592,na                            
YISHUN,2-RM,2015-Q3,6593,-                             
YISHUN,3-RM,2015-Q3,6594,1750
YISHUN,4-RM,2015-Q3,6595,2100
YISHUN,5-RM,2015-Q3,6596,2300
YISHUN,EXEC,2015-Q3,6597,2500
ANG MO KIO,1-RM,2015-Q4,6598,na                        
ANG MO KIO,2-RM,2015-Q4,6599,-                         
ANG MO KIO,3-RM,2015-Q4,6600,1900
ANG MO KIO,4-RM,2015-Q4,6601,2380
ANG MO KIO,5-RM,2015-Q4,6602,2600
ANG MO KIO,EXEC,2015-Q4,6603,-                         
BEDOK,1-RM,2015-Q4,6604,na                             
BEDOK,2-RM,2015-Q4,6605,-                              
BEDOK,3-RM,2015-Q4,6606,1900
BEDOK,4-RM,2015-Q4,6607,2300
BEDOK,5-RM,2015-Q4,6608,2550
BEDOK,EXEC,2015-Q4,6609,2800
BISHAN,1-RM,2015-Q4,6610,na                            
BISHAN,2-RM,2015-Q4,6611,na                            
BISHAN,3-RM,2015-Q4,6612,2000
BISHAN,4-RM,2015-Q4,6613,2500
BISHAN,5-RM,2015-Q4,6614,2750
BISHAN,EXEC,2015-Q4,6615,-                             
BUKIT BATOK,1-RM,2015-Q4,6616,na                       
BUKIT BATOK,2-RM,2015-Q4,6617,na                       
BUKIT BATOK,3-RM,2015-Q4,6618,1800
BUKIT BATOK,4-RM,2015-Q4,6619,2200
BUKIT BATOK,5-RM,2015-Q4,6620,2400
BUKIT BATOK,EXEC,2015-Q4,6621,2600
BUKIT MERAH,1-RM,2015-Q4,6622,-                        
BUKIT MERAH,2-RM,2015-Q4,6623,-                        
BUKIT MERAH,3-RM,2015-Q4,6624,2100
BUKIT MERAH,4-RM,2015-Q4,6625,2800
BUKIT MERAH,5-RM,2015-Q4,6626,3100
BUKIT MERAH,EXEC,2015-Q4,6627,na                       
BUKIT PANJANG,1-RM,2015-Q4,6628,na                     
BUKIT PANJANG,2-RM,2015-Q4,6629,na                     
BUKIT PANJANG,3-RM,2015-Q4,6630,1650
BUKIT PANJANG,4-RM,2015-Q4,6631,1800
BUKIT PANJANG,5-RM,2015-Q4,6632,2000
BUKIT PANJANG,EXEC,2015-Q4,6633,2100
BUKIT TIMAH,1-RM,2015-Q4,6634,na                       
BUKIT TIMAH,2-RM,2015-Q4,6635,na                       
BUKIT TIMAH,3-RM,2015-Q4,6636,-                        
BUKIT TIMAH,4-RM,2015-Q4,6637,-                        
BUKIT TIMAH,5-RM,2015-Q4,6638,-                        
BUKIT TIMAH,EXEC,2015-Q4,6639,-                        
CENTRAL,1-RM,2015-Q4,6640,na                           
CENTRAL,2-RM,2015-Q4,6641,-                            
CENTRAL,3-RM,2015-Q4,6642,2300
CENTRAL,4-RM,2015-Q4,6643,2880
CENTRAL,5-RM,2015-Q4,6644,-                            
CENTRAL,EXEC,2015-Q4,6645,na                           
CHOA CHU KANG,1-RM,2015-Q4,6646,na                     
CHOA CHU KANG,2-RM,2015-Q4,6647,na                     
CHOA CHU KANG,3-RM,2015-Q4,6648,-                      
CHOA CHU KANG,4-RM,2015-Q4,6649,2000
CHOA CHU KANG,5-RM,2015-Q4,6650,2100
CHOA CHU KANG,EXEC,2015-Q4,6651,2350
CLEMENTI,1-RM,2015-Q4,6652,na                          
CLEMENTI,2-RM,2015-Q4,6653,na                          
CLEMENTI,3-RM,2015-Q4,6654,2000
CLEMENTI,4-RM,2015-Q4,6655,2600
CLEMENTI,5-RM,2015-Q4,6656,2850
CLEMENTI,EXEC,2015-Q4,6657,-                           
GEYLANG,1-RM,2015-Q4,6658,na                           
GEYLANG,2-RM,2015-Q4,6659,-                            
GEYLANG,3-RM,2015-Q4,6660,1900
GEYLANG,4-RM,2015-Q4,6661,2500
GEYLANG,5-RM,2015-Q4,6662,2750
GEYLANG,EXEC,2015-Q4,6663,-                            
HOUGANG,1-RM,2015-Q4,6664,na                           
HOUGANG,2-RM,2015-Q4,6665,na                           
HOUGANG,3-RM,2015-Q4,6666,1800
HOUGANG,4-RM,2015-Q4,6667,2200
HOUGANG,5-RM,2015-Q4,6668,2350
HOUGANG,EXEC,2015-Q4,6669,2600
JURONG EAST,1-RM,2015-Q4,6670,na                       
JURONG EAST,2-RM,2015-Q4,6671,na                       
JURONG EAST,3-RM,2015-Q4,6672,1900
JURONG EAST,4-RM,2015-Q4,6673,2400
JURONG EAST,5-RM,2015-Q4,6674,2500
JURONG EAST,EXEC,2015-Q4,6675,2650
JURONG WEST,1-RM,2015-Q4,6676,na                       
JURONG WEST,2-RM,2015-Q4,6677,-                        
JURONG WEST,3-RM,2015-Q4,6678,1800
JURONG WEST,4-RM,2015-Q4,6679,2300
JURONG WEST,5-RM,2015-Q4,6680,2500
JURONG WEST,EXEC,2015-Q4,6681,2700
KALLANG/ WHAMPOA,1-RM,2015-Q4,6682,na                  
KALLANG/ WHAMPOA,2-RM,2015-Q4,6683,-                   
KALLANG/ WHAMPOA,3-RM,2015-Q4,6684,2030
KALLANG/ WHAMPOA,4-RM,2015-Q4,6685,2600
KALLANG/ WHAMPOA,5-RM,2015-Q4,6686,2800
KALLANG/ WHAMPOA,EXEC,2015-Q4,6687,-                   
MARINE PARADE,1-RM,2015-Q4,6688,na                     
MARINE PARADE,2-RM,2015-Q4,6689,na                     
MARINE PARADE,3-RM,2015-Q4,6690,2000
MARINE PARADE,4-RM,2015-Q4,6691,2300
MARINE PARADE,5-RM,2015-Q4,6692,2700
MARINE PARADE,EXEC,2015-Q4,6693,na                     
PASIR RIS,1-RM,2015-Q4,6694,na                         
PASIR RIS,2-RM,2015-Q4,6695,-                          
PASIR RIS,3-RM,2015-Q4,6696,na                         
PASIR RIS,4-RM,2015-Q4,6697,2200
PASIR RIS,5-RM,2015-Q4,6698,2300
PASIR RIS,EXEC,2015-Q4,6699,2500
PUNGGOL,1-RM,2015-Q4,6700,na                           
PUNGGOL,2-RM,2015-Q4,6701,-                            
PUNGGOL,3-RM,2015-Q4,6702,-                            
PUNGGOL,4-RM,2015-Q4,6703,2000
PUNGGOL,5-RM,2015-Q4,6704,2100
PUNGGOL,EXEC,2015-Q4,6705,2230
QUEENSTOWN,1-RM,2015-Q4,6706,na                        
QUEENSTOWN,2-RM,2015-Q4,6707,1600
QUEENSTOWN,3-RM,2015-Q4,6708,2100
QUEENSTOWN,4-RM,2015-Q4,6709,2800
QUEENSTOWN,5-RM,2015-Q4,6710,3100
QUEENSTOWN,EXEC,2015-Q4,6711,-                         
SEMBAWANG,1-RM,2015-Q4,6712,na                         
SEMBAWANG,2-RM,2015-Q4,6713,na                         
SEMBAWANG,3-RM,2015-Q4,6714,na                         
SEMBAWANG,4-RM,2015-Q4,6715,2000
SEMBAWANG,5-RM,2015-Q4,6716,2200
SEMBAWANG,EXEC,2015-Q4,6717,2330
SENGKANG,1-RM,2015-Q4,6718,na                          
SENGKANG,2-RM,2015-Q4,6719,-                           
SENGKANG,3-RM,2015-Q4,6720,-                           
SENGKANG,4-RM,2015-Q4,6721,2000
SENGKANG,5-RM,2015-Q4,6722,2200
SENGKANG,EXEC,2015-Q4,6723,2400
SERANGOON,1-RM,2015-Q4,6724,na                         
SERANGOON,2-RM,2015-Q4,6725,-                          
SERANGOON,3-RM,2015-Q4,6726,2000
SERANGOON,4-RM,2015-Q4,6727,2400
SERANGOON,5-RM,2015-Q4,6728,2400
SERANGOON,EXEC,2015-Q4,6729,2700
TAMPINES,1-RM,2015-Q4,6730,na                          
TAMPINES,2-RM,2015-Q4,6731,na                          
TAMPINES,3-RM,2015-Q4,6732,1950
TAMPINES,4-RM,2015-Q4,6733,2300
TAMPINES,5-RM,2015-Q4,6734,2400
TAMPINES,EXEC,2015-Q4,6735,2600
TOA PAYOH,1-RM,2015-Q4,6736,na                         
TOA PAYOH,2-RM,2015-Q4,6737,-                          
TOA PAYOH,3-RM,2015-Q4,6738,2000
TOA PAYOH,4-RM,2015-Q4,6739,2500
TOA PAYOH,5-RM,2015-Q4,6740,2780
TOA PAYOH,EXEC,2015-Q4,6741,-                          
WOODLANDS,1-RM,2015-Q4,6742,na                         
WOODLANDS,2-RM,2015-Q4,6743,na                         
WOODLANDS,3-RM,2015-Q4,6744,1600
WOODLANDS,4-RM,2015-Q4,6745,2000
WOODLANDS,5-RM,2015-Q4,6746,2100
WOODLANDS,EXEC,2015-Q4,6747,2400
YISHUN,1-RM,2015-Q4,6748,na                            
YISHUN,2-RM,2015-Q4,6749,-                             
YISHUN,3-RM,2015-Q4,6750,1700
YISHUN,4-RM,2015-Q4,6751,2050
YISHUN,5-RM,2015-Q4,6752,2300
YISHUN,EXEC,2015-Q4,6753,2400
ANG MO KIO,1-RM,2016-Q1,6754,na                        
ANG MO KIO,2-RM,2016-Q1,6755,-                         
ANG MO KIO,3-RM,2016-Q1,6756,1850
ANG MO KIO,4-RM,2016-Q1,6757,2300
ANG MO KIO,5-RM,2016-Q1,6758,2600
ANG MO KIO,EXEC,2016-Q1,6759,-                         
BEDOK,1-RM,2016-Q1,6760,na                             
BEDOK,2-RM,2016-Q1,6761,-                              
BEDOK,3-RM,2016-Q1,6762,1900
BEDOK,4-RM,2016-Q1,6763,2300
BEDOK,5-RM,2016-Q1,6764,2500
BEDOK,EXEC,2016-Q1,6765,2800
BISHAN,1-RM,2016-Q1,6766,na                            
BISHAN,2-RM,2016-Q1,6767,na                            
BISHAN,3-RM,2016-Q1,6768,2000
BISHAN,4-RM,2016-Q1,6769,2450
BISHAN,5-RM,2016-Q1,6770,2700
BISHAN,EXEC,2016-Q1,6771,-                             
BUKIT BATOK,1-RM,2016-Q1,6772,na                       
BUKIT BATOK,2-RM,2016-Q1,6773,na                       
BUKIT BATOK,3-RM,2016-Q1,6774,1800
BUKIT BATOK,4-RM,2016-Q1,6775,2200
BUKIT BATOK,5-RM,2016-Q1,6776,2300
BUKIT BATOK,EXEC,2016-Q1,6777,2600
BUKIT MERAH,1-RM,2016-Q1,6778,-                        
BUKIT MERAH,2-RM,2016-Q1,6779,1600
BUKIT MERAH,3-RM,2016-Q1,6780,2100
BUKIT MERAH,4-RM,2016-Q1,6781,2750
BUKIT MERAH,5-RM,2016-Q1,6782,3000
BUKIT MERAH,EXEC,2016-Q1,6783,-                        
BUKIT PANJANG,1-RM,2016-Q1,6784,na                     
BUKIT PANJANG,2-RM,2016-Q1,6785,-                      
BUKIT PANJANG,3-RM,2016-Q1,6786,1600
BUKIT PANJANG,4-RM,2016-Q1,6787,1900
BUKIT PANJANG,5-RM,2016-Q1,6788,1950
BUKIT PANJANG,EXEC,2016-Q1,6789,2100
BUKIT TIMAH,1-RM,2016-Q1,6790,na                       
BUKIT TIMAH,2-RM,2016-Q1,6791,na                       
BUKIT TIMAH,3-RM,2016-Q1,6792,-                        
BUKIT TIMAH,4-RM,2016-Q1,6793,-                        
BUKIT TIMAH,5-RM,2016-Q1,6794,-                        
BUKIT TIMAH,EXEC,2016-Q1,6795,-                        
CENTRAL,1-RM,2016-Q1,6796,na                           
CENTRAL,2-RM,2016-Q1,6797,-                            
CENTRAL,3-RM,2016-Q1,6798,2300
CENTRAL,4-RM,2016-Q1,6799,3000
CENTRAL,5-RM,2016-Q1,6800,-                            
CENTRAL,EXEC,2016-Q1,6801,na                           
CHOA CHU KANG,1-RM,2016-Q1,6802,na                     
CHOA CHU KANG,2-RM,2016-Q1,6803,na                     
CHOA CHU KANG,3-RM,2016-Q1,6804,-                      
CHOA CHU KANG,4-RM,2016-Q1,6805,2000
CHOA CHU KANG,5-RM,2016-Q1,6806,2100
CHOA CHU KANG,EXEC,2016-Q1,6807,2230
CLEMENTI,1-RM,2016-Q1,6808,na                          
CLEMENTI,2-RM,2016-Q1,6809,-                           
CLEMENTI,3-RM,2016-Q1,6810,2000
CLEMENTI,4-RM,2016-Q1,6811,2600
CLEMENTI,5-RM,2016-Q1,6812,2830
CLEMENTI,EXEC,2016-Q1,6813,-                           
GEYLANG,1-RM,2016-Q1,6814,na                           
GEYLANG,2-RM,2016-Q1,6815,-                            
GEYLANG,3-RM,2016-Q1,6816,1900
GEYLANG,4-RM,2016-Q1,6817,2400
GEYLANG,5-RM,2016-Q1,6818,2800
GEYLANG,EXEC,2016-Q1,6819,-                            
HOUGANG,1-RM,2016-Q1,6820,na                           
HOUGANG,2-RM,2016-Q1,6821,na                           
HOUGANG,3-RM,2016-Q1,6822,1800
HOUGANG,4-RM,2016-Q1,6823,2100
HOUGANG,5-RM,2016-Q1,6824,2250
HOUGANG,EXEC,2016-Q1,6825,2500
JURONG EAST,1-RM,2016-Q1,6826,na                       
JURONG EAST,2-RM,2016-Q1,6827,na                       
JURONG EAST,3-RM,2016-Q1,6828,1830
JURONG EAST,4-RM,2016-Q1,6829,2350
JURONG EAST,5-RM,2016-Q1,6830,2500
JURONG EAST,EXEC,2016-Q1,6831,2780
JURONG WEST,1-RM,2016-Q1,6832,na                       
JURONG WEST,2-RM,2016-Q1,6833,-                        
JURONG WEST,3-RM,2016-Q1,6834,1800
JURONG WEST,4-RM,2016-Q1,6835,2300
JURONG WEST,5-RM,2016-Q1,6836,2500
JURONG WEST,EXEC,2016-Q1,6837,2650
KALLANG/ WHAMPOA,1-RM,2016-Q1,6838,na                  
KALLANG/ WHAMPOA,2-RM,2016-Q1,6839,-                   
KALLANG/ WHAMPOA,3-RM,2016-Q1,6840,2000
KALLANG/ WHAMPOA,4-RM,2016-Q1,6841,2500
KALLANG/ WHAMPOA,5-RM,2016-Q1,6842,2900
KALLANG/ WHAMPOA,EXEC,2016-Q1,6843,-                   
MARINE PARADE,1-RM,2016-Q1,6844,na                     
MARINE PARADE,2-RM,2016-Q1,6845,na                     
MARINE PARADE,3-RM,2016-Q1,6846,2000
MARINE PARADE,4-RM,2016-Q1,6847,2330
MARINE PARADE,5-RM,2016-Q1,6848,-                      
MARINE PARADE,EXEC,2016-Q1,6849,na                     
PASIR RIS,1-RM,2016-Q1,6850,na                         
PASIR RIS,2-RM,2016-Q1,6851,na                         
PASIR RIS,3-RM,2016-Q1,6852,-                          
PASIR RIS,4-RM,2016-Q1,6853,2100
PASIR RIS,5-RM,2016-Q1,6854,2350
PASIR RIS,EXEC,2016-Q1,6855,2500
PUNGGOL,1-RM,2016-Q1,6856,na                           
PUNGGOL,2-RM,2016-Q1,6857,-                            
PUNGGOL,3-RM,2016-Q1,6858,-                            
PUNGGOL,4-RM,2016-Q1,6859,1900
PUNGGOL,5-RM,2016-Q1,6860,2050
PUNGGOL,EXEC,2016-Q1,6861,-                            
QUEENSTOWN,1-RM,2016-Q1,6862,na                        
QUEENSTOWN,2-RM,2016-Q1,6863,1500
QUEENSTOWN,3-RM,2016-Q1,6864,2100
QUEENSTOWN,4-RM,2016-Q1,6865,2800
QUEENSTOWN,5-RM,2016-Q1,6866,3000
QUEENSTOWN,EXEC,2016-Q1,6867,-                         
SEMBAWANG,1-RM,2016-Q1,6868,na                         
SEMBAWANG,2-RM,2016-Q1,6869,na                         
SEMBAWANG,3-RM,2016-Q1,6870,na                         
SEMBAWANG,4-RM,2016-Q1,6871,2000
SEMBAWANG,5-RM,2016-Q1,6872,2100
SEMBAWANG,EXEC,2016-Q1,6873,2300
SENGKANG,1-RM,2016-Q1,6874,na                          
SENGKANG,2-RM,2016-Q1,6875,-                           
SENGKANG,3-RM,2016-Q1,6876,-                           
SENGKANG,4-RM,2016-Q1,6877,2000
SENGKANG,5-RM,2016-Q1,6878,2100
SENGKANG,EXEC,2016-Q1,6879,2300
SERANGOON,1-RM,2016-Q1,6880,na                         
SERANGOON,2-RM,2016-Q1,6881,na                         
SERANGOON,3-RM,2016-Q1,6882,1900
SERANGOON,4-RM,2016-Q1,6883,2380
SERANGOON,5-RM,2016-Q1,6884,2500
SERANGOON,EXEC,2016-Q1,6885,2800
TAMPINES,1-RM,2016-Q1,6886,na                          
TAMPINES,2-RM,2016-Q1,6887,na                          
TAMPINES,3-RM,2016-Q1,6888,1900
TAMPINES,4-RM,2016-Q1,6889,2250
TAMPINES,5-RM,2016-Q1,6890,2400
TAMPINES,EXEC,2016-Q1,6891,2600
TOA PAYOH,1-RM,2016-Q1,6892,na                         
TOA PAYOH,2-RM,2016-Q1,6893,-                          
TOA PAYOH,3-RM,2016-Q1,6894,2000
TOA PAYOH,4-RM,2016-Q1,6895,2600
TOA PAYOH,5-RM,2016-Q1,6896,2750
TOA PAYOH,EXEC,2016-Q1,6897,-                          
WOODLANDS,1-RM,2016-Q1,6898,na                         
WOODLANDS,2-RM,2016-Q1,6899,na                         
WOODLANDS,3-RM,2016-Q1,6900,1500
WOODLANDS,4-RM,2016-Q1,6901,1900
WOODLANDS,5-RM,2016-Q1,6902,2100
WOODLANDS,EXEC,2016-Q1,6903,2400
YISHUN,1-RM,2016-Q1,6904,na                            
YISHUN,2-RM,2016-Q1,6905,-                             
YISHUN,3-RM,2016-Q1,6906,1700
YISHUN,4-RM,2016-Q1,6907,2000
ANG MO KIO,1-RM,2016-Q2,6910,na                        
ANG MO KIO,2-RM,2016-Q2,6911,-                         
ANG MO KIO,3-RM,2016-Q2,6912,1800
ANG MO KIO,4-RM,2016-Q2,6913,2300
ANG MO KIO,5-RM,2016-Q2,6914,2600
ANG MO KIO,EXEC,2016-Q2,6915,-                         
BEDOK,1-RM,2016-Q2,6916,na                             
BEDOK,2-RM,2016-Q2,6917,-                              
BEDOK,3-RM,2016-Q2,6918,1800
BEDOK,4-RM,2016-Q2,6919,2200
BEDOK,5-RM,2016-Q2,6920,2400
BEDOK,EXEC,2016-Q2,6921,2600
BISHAN,1-RM,2016-Q2,6922,na                            
BISHAN,2-RM,2016-Q2,6923,na                            
BISHAN,3-RM,2016-Q2,6924,1900
BISHAN,4-RM,2016-Q2,6925,2430
BISHAN,5-RM,2016-Q2,6926,2700
BISHAN,EXEC,2016-Q2,6927,3000
BUKIT BATOK,1-RM,2016-Q2,6928,na                       
BUKIT BATOK,2-RM,2016-Q2,6929,na                       
BUKIT BATOK,3-RM,2016-Q2,6930,1800
BUKIT BATOK,4-RM,2016-Q2,6931,2150
BUKIT BATOK,5-RM,2016-Q2,6932,2350
BUKIT BATOK,EXEC,2016-Q2,6933,2500
BUKIT MERAH,1-RM,2016-Q2,6934,-                        
BUKIT MERAH,2-RM,2016-Q2,6935,1550
BUKIT MERAH,3-RM,2016-Q2,6936,2050
BUKIT MERAH,4-RM,2016-Q2,6937,2700
BUKIT MERAH,5-RM,2016-Q2,6938,3000
BUKIT MERAH,EXEC,2016-Q2,6939,na                       
BUKIT PANJANG,1-RM,2016-Q2,6940,na                     
BUKIT PANJANG,2-RM,2016-Q2,6941,na                     
BUKIT PANJANG,3-RM,2016-Q2,6942,1600
BUKIT PANJANG,4-RM,2016-Q2,6943,1800
BUKIT PANJANG,5-RM,2016-Q2,6944,1980
BUKIT PANJANG,EXEC,2016-Q2,6945,2030
BUKIT TIMAH,1-RM,2016-Q2,6946,na                       
BUKIT TIMAH,2-RM,2016-Q2,6947,na                       
BUKIT TIMAH,3-RM,2016-Q2,6948,-                        
BUKIT TIMAH,4-RM,2016-Q2,6949,-                        
BUKIT TIMAH,5-RM,2016-Q2,6950,-                        
BUKIT TIMAH,EXEC,2016-Q2,6951,-                        
CENTRAL,1-RM,2016-Q2,6952,na                           
CENTRAL,2-RM,2016-Q2,6953,-                            
CENTRAL,3-RM,2016-Q2,6954,2300
CENTRAL,4-RM,2016-Q2,6955,3000
CENTRAL,5-RM,2016-Q2,6956,-                            
CENTRAL,EXEC,2016-Q2,6957,na                           
CHOA CHU KANG,1-RM,2016-Q2,6958,na                     
CHOA CHU KANG,2-RM,2016-Q2,6959,na                     
CHOA CHU KANG,3-RM,2016-Q2,6960,-                      
CHOA CHU KANG,4-RM,2016-Q2,6961,2000
CHOA CHU KANG,5-RM,2016-Q2,6962,2100
CHOA CHU KANG,EXEC,2016-Q2,6963,2200
CLEMENTI,1-RM,2016-Q2,6964,na                          
CLEMENTI,2-RM,2016-Q2,6965,-                           
CLEMENTI,3-RM,2016-Q2,6966,2000
CLEMENTI,4-RM,2016-Q2,6967,2600
CLEMENTI,5-RM,2016-Q2,6968,2800
CLEMENTI,EXEC,2016-Q2,6969,-                           
GEYLANG,1-RM,2016-Q2,6970,na                           
